Record_ID,Sale_Date,City,Neighborhood,Property_Type,Bedrooms,Bathrooms,Area_sqft,Lot_Size,Floors,House_Age,Garage_Capacity,Distance_to_City,Crime_Rate,School_Rating,Has_Garden,Has_Pool,Condition,Heating_Type,Target_Column
953,2024-06-29,Nashik,Nashik,Villa,2,1,1021.9,1143.3,1,34,3,26.4,7.0,2.9,True,True,Excellent,Solar,9824245.7
954,2025-01-24,Nashik,Nashik,Apartment,1,1,1213.9,2314.8,2,0,1,6.9,3.6,2.4,True,False,Excellent,Gas,11331991.04
955,2025-07-16,Nashik,Nashik,Villa,2,1,1361.2,2443.6,1,37,0,9.9,5.1,2.4,True,False,Poor,Electric,12301597.35
956,2024-06-14,Thane,Thane,Independent House,2,2,1520.9,3563.9,1,4,0,6.5,5.3,2.2,True,False,Poor,Electric,14659613.16
957,2024-09-24,Nashik,Nashik,Apartment,3,3,2128.0,3625.6,3,5,0,17.1,2.2,4.6,True,False,Excellent,Gas,21206471.65
958,2024-11-11,Nagpur,Nagpur,Villa,1,1,1197.2,1525.9,3,3,2,36.4,4.6,3.5,False,False,Poor,Solar,10411574.32
959,2024-01-03,Nagpur,Nagpur,Independent House,1,1,719.0,1639.9,1,27,2,19.7,2.0,4.5,False,False,Excellent,Gas,5768528.72
960,2025-03-09,Pune,Pune,Independent House,2,1,1675.8,3734.6,3,1,3,22.6,1.9,3.2,True,False,Excellent,Solar,15821406.29
961,2025-04-08,Nagpur,Nagpur,Apartment,4,4,2159.2,2822.9,1,6,0,39.0,7.3,3.4,True,True,Poor,Solar,22005189.72
962,2025-08-01,Mumbai,Mumbai,Villa,2,2,1526.6,3752.2,2,23,3,12.7,8.2,2.5,True,True,Fair,Electric,15028381.03
963,2025-03-26,Pune,Pune,Villa,2,2,1026.6,1423.3,3,1,0,14.0,10.0,4.4,True,False,Poor,Electric,10467500.61
964,2024-11-14,Mumbai,Mumbai,Independent House,4,3,1590.0,2284.5,1,33,3,1.7,1.5,2.8,False,False,Excellent,Gas,15693929.71
965,2024-01-04,Thane,Thane,Independent House,4,4,1545.0,1968.5,2,29,0,1.8,6.9,3.8,True,False,Excellent,Electric,15694594.17
966,2025-10-25,Pune,Pune,Villa,4,5,1531.6,1766.0,3,32,2,26.2,6.4,3.5,False,False,Poor,Solar,15186060.31
967,2024-09-29,Thane,Thane,Apartment,4,5,1876.6,2332.3,2,18,0,6.8,5.4,4.9,False,False,Fair,Electric,19183895.75
968,2025-11-07,Nagpur,Nagpur,Apartment,4,5,1833.9,3545.2,3,37,0,39.8,5.0,2.0,False,True,Poor,Gas,18649218.97
969,2024-03-26,Thane,,Independent House,2,1,578.7,,1,6,1,26.8,,,False,True,Poor,,6141475.31
970,2024-11-07,Nashik,Nashik,Apartment,3,2,1666.9,3009.0,3,34,2,37.2,5.6,4.4,True,False,Excellent,Electric,15805129.75
971,2024-02-17,Thane,Thane,Villa,5,6,2479.3,4709.5,2,14,2,18.1,1.1,2.5,True,False,Poor,Solar,24913618.18
972,2024-10-03,Thane,,Independent House,3,3,2299.6,,3,36,3,4.6,,,True,False,Poor,,22120975.29
973,2024-09-21,Mumbai,Mumbai,Apartment,4,4,1734.9,4199.5,3,37,3,26.9,1.5,2.1,False,True,Poor,Gas,17328078.77
974,2024-10-26,Pune,Pune,Independent House,3,4,1408.3,1898.2,2,15,1,14.0,4.4,2.3,False,False,Poor,Solar,14091276.92
975,2024-06-05,Mumbai,Mumbai,Apartment,1,1,893.3,1293.6,2,34,3,2.0,5.1,2.9,True,False,Poor,Gas,7906673.83
976,2025-02-13,Thane,Thane,Independent House,5,4,2124.8,3547.0,3,40,1,1.0,9.7,4.9,True,False,Good,Solar,21707708.12
977,2024-03-16,Nashik,Nashik,Apartment,4,4,2017.3,2646.5,3,30,3,24.5,1.6,2.1,True,True,Good,Electric,20472752.06
978,2024-02-14,Pune,Pune,Villa,2,1,718.7,1509.8,1,13,1,9.3,7.5,4.7,False,True,Excellent,Electric,6824709.32
979,2024-07-16,Mumbai,Mumbai,Villa,1,1,1033.9,2449.2,2,23,2,20.3,3.4,3.8,False,False,Excellent,Solar,9957353.17
980,2025-04-17,Nagpur,Nagpur,Apartment,1,2,664.5,1565.1,3,30,0,31.1,2.1,2.8,True,True,Excellent,Electric,7185228.63
981,2025-02-09,Thane,Thane,Independent House,4,3,1848.7,4207.0,3,14,1,36.8,6.6,4.8,False,True,Poor,Electric,18624935.3
982,2025-11-26,Thane,Thane,Independent House,3,4,1943.6,3028.7,3,5,2,39.2,8.2,2.1,True,True,Poor,Electric,19201114.78
983,2024-11-17,Nagpur,Nagpur,Independent House,4,3,1526.0,1920.9,2,22,0,17.5,7.6,2.7,False,True,Good,Gas,16108536.91
984,2025-08-17,Thane,Thane,Apartment,2,3,1113.7,1816.0,1,3,0,2.0,6.9,3.7,True,False,Fair,Electric,11462038.54
985,2024-11-18,Nashik,Nashik,Villa,4,5,2257.3,4421.4,2,35,3,17.0,3.9,3.3,True,True,Poor,Electric,22751516.43
986,2024-09-21,Nashik,Nashik,Villa,2,2,934.7,2033.1,1,19,1,31.5,8.2,2.1,True,True,Good,Solar,9947197.69
987,2024-07-10,Pune,Pune,Apartment,4,4,1708.9,2139.1,3,3,2,24.5,4.1,4.8,True,False,Fair,Gas,17951143.27
988,2024-04-04,Mumbai,Mumbai,Independent House,4,4,2370.8,3638.9,1,30,2,24.9,4.5,2.3,True,False,Fair,Solar,22820862.1
989,2025-08-14,Pune,Pune,Villa,2,1,1707.3,1914.0,2,34,3,19.8,5.5,3.7,True,True,Poor,Gas,15943006.56
990,2024-09-14,Thane,Thane,Villa,2,3,1862.5,4115.2,1,26,3,4.0,7.6,4.8,True,True,Fair,Gas,18331508.89
991,2024-05-10,Nashik,Nashik,Independent House,2,2,801.2,935.3,3,34,2,39.0,6.7,3.1,False,True,Good,Solar,7983223.49
992,2024-03-19,Pune,Pune,Apartment,2,1,1328.0,2717.4,2,2,2,12.9,4.3,4.0,False,True,Good,Solar,13483057.93
993,2025-10-22,Nashik,Nashik,Independent House,4,5,1908.1,3921.2,3,31,0,18.6,9.1,3.2,True,True,Good,Electric,19363037.17
994,2024-02-12,Pune,Pune,Independent House,4,5,1657.6,3413.2,1,24,3,14.8,1.1,3.6,True,False,Good,Gas,17386886.77
995,2025-12-17,Mumbai,Mumbai,Independent House,1,1,300.0,541.3,1,34,2,25.3,3.1,4.5,False,True,Excellent,Solar,3862741.47
996,2025-03-13,Nashik,,Independent House,4,4,2420.7,,1,32,3,14.5,,,False,False,Good,,23567882.25
997,2024-05-06,Thane,Thane,Villa,4,5,2053.4,2883.8,3,39,0,1.6,7.2,4.3,False,True,Fair,Solar,20333590.89
998,2025-08-15,Nagpur,Nagpur,Villa,3,4,1417.0,3519.0,3,27,1,35.5,7.9,3.8,False,False,Excellent,Electric,13138678.24
999,2025-04-05,Thane,Thane,Apartment,3,3,1904.0,2191.5,1,14,3,28.7,2.6,2.4,True,True,Good,Solar,18665588.95
1000,2024-05-29,Pune,Pune,Apartment,2,3,1575.2,2835.3,2,35,1,37.8,6.1,5.0,True,True,Excellent,Gas,15303355.67
